text,offset,length,author
"To Serve - Pour the sauce over the meat. - Serve the celery duo on the same platter - the celery root purée can go under the ribs, the braised celery over them.
",5432,161,0
"AUG 20, 2007
This pan is fabulous. You can bake fish one day and then bake cookies the next. ",5669,93,1
"It will not absorb any odors. Everything browns evenly. Breaded food comes out crispy, not soggy. ",5728,98,1
Hot water and a scrubbing tool that com0es with the pan are all that's needed for cleaning. ,5771,92,1
"The more you use the pan, the more non stick it becomes and the easier the cleaning is. ",5864,88,1
"OCT 8, 2008 Let me say I was very reluctant to buy this when I first heard that it can not be washed like other dishes in soap and water. ",5953,138,1
I thought of all the gross stuff that would be left on the pan. But I did. I made the step and bought it and I love it. ,6092,120,1
"It cooks so fast and minimizes the burn of food. Pampered chef has a good product line and I believe the bar pan is one of there best items.
",6138,141,1
"DEC 6, 2007
I am just adding the photo of the PIZZA CUTTER that Deafmom forgot to add to her review. ",6231,101,1
I have it for many years & I cut everything from deep dish pizzas to the packaging tape of boxzes UPS delivered. ,6321,113,1
"Works great for me & my husband.
AUG 11, 2008
Being a working mom, we eat alot of pre-made meals, pizza being one of the childrens' favorites. ",6435,143,1
"This cutter works on the first roll, no need to slice over and over again. I have used it a 1000 + time and wash it in the dishwasher. ",6533,135,1
"It still looks brand new has never had to be sharpened.
",6594,56,1
