text,offset,length,author
"The program is designed toget the child in the wild (field) with a guardian, mentor, or parent who doesnothing else but focus on the child. ",4235,140,0
The role of the adult is to provideguidance and skills by the next generation of game hunters. ,4376,95,0
"It is also the roleof the parents to teach their children how to be ethical and responsibleenvironmentalists and conservationists.
",4472,131,0
"SMALL GAME HUNTERS
Arizona is home tonumerous species of small game. In you are into bird hunting, you can pursueamongst others mourning doves, Eurasian Collared-Dove, Blue Grouse, three quailspecies namely Scaled, Mearns', and Gambel's, the white winged doves, geese,ducks, and the band tailed pigeon. ",4604,303,0
"Upland hunters can further go aftercottontail rabbits, hares, and five differing types of squirrels. ",4839,101,0
Arizona'sopen country provides for unlimited opportunities to hunt fur bearing animalsand predators. ,4941,101,0
You will be delighted to know that all that is required is aneasy to acquire general hunting license. ,5043,102,0
"However, you will need special type ofstamps if you are to hunt down waterfowl and migratory species.
",5146,102,0
"ARIZONA IS ALSO RIPE FOR BIG GAME HUNTERS
Arizona is a famous spot for big gamehunting. ",5249,88,0
It is renowned across the nation and the world over for its highquality big game. ,5296,82,0
"You have 10 big game species to keep your hunting adventurefun. All of these animals are reachable through public land pursuit, withoutrestrictions except relevant authorities. ",5379,177,0
"Be ready to take down animals such asthe black bear, desert bighorn sheep, javelina, elk, antelopes, buffaloes, muledeer, white tailed deer, turkey, and mountain lions. ",5493,169,0
"These animal species arestrewn all over the place, and you can expect to encounter them from the famousKaibab Strip to the rugged terrain of Kofa Mountains. ",5663,157,0
"Arizona offers arewarding big game hunting experience.
THESAFETY OF THE HUNTERS
Hunters in Arizona are not required totake any form of hunter education except for children in the age bracket 10 to13 years, who must hold valid hunter certification from an accredited Arizonainstitution or other state approved big game hunting program (Children arerequired to be at least 10 years old to hunt big game).
",5821,403,0
"Nonetheless, every hunter is pushed toalways wear 'hunter orange' in most, if not all, hunting situations exceptduring the spring turkey season. ",6145,145,0
Hunters are further encouraged to keep thesafe hunters' catchphrase 'tab plus one' - T.A.B.,6291,91,0
"+1. Using the slogan, thehunters are encouraged to treat every firearm as if it were loaded; alwayspoint the muzzle in the safest direction; only shoot sure targets; and keep thefinger off the trigger guard until you are position to fire. ",6383,239,0
"In and aroundArizona, safety is all about avoiding terrible accidents.
Other than hunting small and big game, you can alsohave fun watching or shooting away at these waterfowl species.
",6619,185,0
"Waterfowl Species in Arizona
The American Wigeon
How to Identify:
The males have white patches atop their headscomplemented by a gleaming checkered green patterning on both sides of theirheads. ",6734,194,0
"The Wigeon has white shoulders and green speculum on the green, as wellas gray feet.
",6863,85,0
This graceful duck is widespread across Arizonawhere it thrives in puddles rich in aquatic plant life. ,6949,103,0
These elegant birds canoften be spotted along shores wading through the muddle and feeding on younggrass shoots. ,7053,113,0
"The Wigeon often flock together in large numbers of about 35 ducksalong the rivers, in stock tanks, and lakes of Arizona in search of feeding andresting areas.
",7167,160,0
"The Blue winged Teal
How to identify:
This waterfowl species looks somuch like the cinnamon teal. ",7328,98,0
"Both the males and females have blue shoulderpatches adorning their wings. However, the male wears a white patch around itsbill. ",7389,129,0
"The feet as well as the bill are ashy to black in color.
Visit Arizona before October tocatch these rare beauties before they migrate south and out of the state. ",7444,162,0
"Ifyou are an early hunter, you can catch yourself a few blue wings. It is oftenvery difficult telling the two sexes apart in the field.
",7550,136,0
"The Bufflehead
How to identify:
Male buffleheads wear a black andwhite coat that leads to a gleaming greenish/purple head. ",7619,123,0
"Young males andfemale buffleheads have gray heads with white patches. The bufflehead strutsaround on almost pink or bluish gray webbed claws.
",7711,142,0
"These ducks are widespread acrossArizona, and the smallest of the diving ducks. They thrive on shallow wetlandswhere they feed on aquatic invertebrates and vegetation. ",7784,168,0
"The male wears a whitepatch for the chest, so it can be easily picked out in the field. ",7873,88,0
"They are fastflyers and will thrive in most reservoirs and lakes in Arizona.
The Canada Geese
",7962,94,0
"How to identify:
Both genders of the Canade Geeselook the same, but the female is smaller in build. ",7980,100,0
Camp around the ColoradoRiver in December to view as these geese arrive in Arizona. ,8064,84,0
"The birds can alsobe hunted in good numbers on the White Mountains. Roosevelt Lake and Payson arealso great destinations if you want to catch some Canada Geese action.
",8149,168,0
"These birds feed close to theirloafing sites with grains and green forage. If they are not harassed by animalsor humans, they are in the habit of returning to their feeding areas. ",8250,180,0
"Usedecoys before dawn to catch you some geese.
The Canvasback
How to identify:
These birds stride gracefully onblack feet, and possess slender and sloping bills black in color. ",8356,177,0
The wings aredecorated with gray and white vermuculation laid on a gray backdrop. ,8455,82,0
"You cantell the males apart by their copper heads on gray/white bodies.
The Canvasback is the largest ofdivers and thrives in large and deep lakes and reservoirs where they feed onsubmerged plants. ",8538,198,0
"It will utilize higher elevated water until ice forces themto migrate southwards.
",8665,82,0
"The Cinnamon Teal
How to identify:
Both the males and females haveblue shoulder patches on the wings. ",8748,102,0
"The male cinnamon teal has a cinnamon shadeon its body with red eyes. The cinnamon teal has dark gray bills and orange/yellowfeet.
",8816,131,0
Cinnamon teal is the largest ofthe teal species. They are particularly common in the northern parts of Arizonaalong many rivers where they thrive on aquatic plant life. ,8878,169,0
"They also takeadvantage of mudflats in reservoirs.
The Common Merganser
How to identify:
",8999,89,0
The male Common Merganser iseasier to identify thanks to its bright orange to red bill that leads agleaming green head. ,9017,120,0
The Merganser wears a white and black coat with shadingsof green throughout its body. ,9138,86,0
The bird strides gracefully on orange feet. Thefemale Merganser has a gray body with a reddish orange head. ,9225,108,0
It prances aroundon orange feet and fishes out aquatic plants with an orange bill. ,9290,83,0
"The bills ofboth genders feature serrated points to increase grasp.
This species of Merganser is acommon feature across Arizona. ",9374,129,0
You will find the Merganser on almost all rivercourses and reservoirs throughout the state. ,9436,92,0
"The bird dives to catch its food(feeds on plants and small fish). Due to its 'special' diet, there arequestions raised about the palatability of its flesh.
",9529,156,0
"The Gadwall
How to identify:
The male Gadwall has a black rumpatch and a speckled gray head. ",9620,93,0
Both genders wear white speculums along theircinnamon shoulder patches. Their feet are yellow to orange in color. ,9685,114,0
"These birdsare a common species across Arizona.
More Hunting Facts AboutArizona
Arizonais a great hunting location, and as such, there is simply so much to learnabout the place and what it has to offer. ",9728,203,0
"Below, some more facts about thisfavorite hunting and fishing state.
Arizona welcomes every typeof hunter
",9852,106,0
"Aslong as you hold a valid hunting license, you can shoot down about anything, ofcourse with the exception of people, in Arizona. ",9890,130,0
You need to know your wayaround the various available licenses. Youth under the age of 14 are allowed tohunt without holding a license as long as an adult accompanies them. ,10021,173,0
"Nevertheless,they cannot hunt any big game before completing the Arizona Hunter Educationprogram.
",10131,98,0
"Non-residentversus Resident Hunting License
A person is considered a resident ofArizona if they have lived in the state for more than 6 months prior toapplying for the hunting license. ",10230,185,0
"Non-residents are also allowed to apply to ahunting license to pursue small game and non-game birds with the exception ofswans, geese, and ducks.
",10372,146,0
"Howdo to get a Fishing or Hunting License in Arizona
Thanks to the internet, a lot of businesscan now be transacted online from the comfort of your home. ",10519,154,0
Fishing and huntinglicenses can be bought from Arizona Game and Fish Department's website or byphone using the toll free number 1-866-462-0433. ,10621,144,0
"If you order your licenseonline or by phone, you will receive a provisional license to use beforereceiving the regular license through mail. ",10766,141,0
"Remember to ask for your licensenumber when you make the call, as you will need it to apply for a huntingpermit tag using the draw method.
",10908,139,0
"Howdoes one Apply for Hunting?
The Arizona Game and Fish Departmentprovides Hunt Permit-Tag applications via its website. ",11048,122,0
These forms can also beobtained from persons issuing licenses. The law allows hunters to submit onlyone application per type of wildlife every year. ,11140,149,0
"You will need a separateapplication for each genus of wildlife you apply. A small fee is paid at thetime of application, only after which the applications are submitted for thedraw method.
",11227,189,0
"Howto know whether or not you were drawn
For some unknown reason, the Arizona Gameand Fish Department will not send any notification of your drawing status toyour mail. ",11343,169,0
It takes your initiative to call the department's automated callservice via 602-942-3000. ,11472,90,0
"Once you get through, press 2 then follow theinstructions. The department will also publish the draw status on theirwebsite. ",11563,125,0
"For either method, you will be required to provide a unique ID No. andyour date of birth. ",11630,90,0
"If you do not pass the draw, all your application fees arerefunded.
Timeswhen hunting is Legal in Arizona
",11721,106,0
"In Arizona, there are open season when youcan hunt both small and big game. All the same, hunting at night or using artificialsources of light is illegal except for specific reptiles and nocturnal mammals.",11760,205,0
"It is okay to hunt wildlife any time of the day.
ArizonaLocations where Hunting is Allowed
",11890,91,0
"It is perfectly legal to take wildlife onlands owned or managed by the Arizona State Land Department, the U.S. ",11933,111,0
"ForestServices, or the Bureau of Land Management. In Arizona, land is mainly managedor owned by six entities, each with its own set of rules and regulations. ",12045,158,0
"Thesesix entities are the State of Arizona, National Wildlife Refuges, Bureau ofLand Management, the U.S. ",12154,106,0
"Forest Service, and the Indian Reservations. As longas you remain within the remits of their rules and regulations, you have littleto worry about.
",12261,147,0
"FrequentContraventions of Law while hunting Migratory Birds, Small Game and Big Game
",12364,85,0
"While we all try to uphold the law, somecommon mistakes are almost inevitable. While they are just that, mistakes, theystill attract penalties including fines and license revocation. ",12450,183,0
"Some of thefines can be as high as a thousand dollars. Some of these common violationsinclude, but not limited to:
",12555,115,0
"a) Huntinggame without a license
b) Huntingusing artificial sources of light, using the moonlight, or during closed season
",12616,123,0
"c) Goingabove the possession or bag limits
d) Huntinggame that is restricted
e) Inappropriatetagging of the big game
",12707,117,0
"f) Takingwildlife from a vehicle
g) Providingwrongful information about your residency
",12748,87,0
"h) Usingprohibited or banned hunting devices
i) Shootinggame near buildings or places of residence
",12803,99,0
"j) Shootinggame across the road
k) Littering
ReportingViolations in Arizona
Say you witness violation of hunting orfishing laws, how do you as a responsible hunter or angler report theviolation? ",12858,195,0
"You must immediately report the violation to the Operation GameThief using the Hotline 1-800-352-0700.
",12978,103,0
"Gettingmore information and hunting details in Arizona
The above few facts about hunting inArizona are just an overview. ",13082,121,0
"For more information regarding game and fishingin Arizona, you can get more detailed information from the Arizona Game andFish Department Website. ",13149,147,0
"Here, you will get more in formation on details such asArizona Laws, license fees, and such like information.
",13297,110,0
"National Hunting and Fishing Day Events in Arizona
National Hunting and Fishing Day was established byCongress in 1971 to recognize hunters and anglers for their contributions towildlife conservation.
",13408,201,0
"More than 100 years ago, hunters and anglers wereamong the first to realize that expanding civilization and unregulated markethunting were causing serious wildlife population declines, threatening thesustainability of many species. ",13559,232,0
"The efforts of hunters and anglers to changethat situation helped pave the way for today's science-based systems ofwildlife management, where regulated hunting/fishing and habitat management programshave restored and maintained sustainable wildlife populations for all to enjoy.
",13792,279,0
"Today'swildlife conservation efforts are funded primarily by the more than $1 billionannually that hunters and anglers spend on license fees and excise taxes onsporting equipment.
",14072,180,0
"These moniessupport wildlife conservation programs, habitat acquisition and outdoorrecreation opportunities in Arizona and throughout the country.
",14253,147,0
"A number offree events will be held to provide the opportunity for people of all experiencelevels to learn about or enhance their knowledge of the great outdoors andoutdoor recreation pursuits.
",14401,194,0
"Volunteer Program
",14596,18,0
Are you an outdoor enthusiast? Would you like to learn more about Arizona wildlife? ,18682,84,1
"Do you have outdoor skills you would like to share?
If you answered ""yes,"" then the Arizona Game andFish Department's Volunteer Program may be just right for you!
",18736,163,1
"The Game and Fish Department's Volunteer Program isdesigned to help department personnel accomplish their duties and provide anopportunity for volunteers to participate, firsthand, in managing Arizona'swildlife resources.
",18848,222,1
"Our goal is to provide you with a congenial andcooperative atmosphere where you can build relationships with staff and othervolunteers, and gain knowledge about Arizona wildlife and wildlife management.",19071,202,1
"We recognize your time is important and worthwhile and will strive to provide avariety of rewarding and educational volunteer experiences.
",19274,139,1
"Volunteer Opportunities Include: Wildlife care, facility maintenance and office work at the department's wildlife center in Phoenix. ",19414,133,1
"Instructional work in our boating education classes, sport fishing program and Shooting Sports Program. ",19548,104,1
"Habitat restoration and clean-up projects, including the Adopt-A-Ranch Program. Firearms safety education and grounds maintenance work at the Ben Avery Shooting Facility in Phoenix. ",19653,182,1
"Construction of water developments for wildlife. A limited number of seasonal field projects and surveys.
",19756,106,1
"Arizona Urban FishingFact Sheet
Did you know that... There are now a total of 21 lakes in the Program located in 11 cities. ",20024,124,0
More lakes are expected to join the Program over the next few years. The $18.50 Class U (Urban) fishing license fee is the same price for non-residents too. ,20096,157,0
"The Class L, Super Conservation Fishing license is also valid at Program waters. ",20185,81,0
"This new combo license includes the Class A state fishing license, the Class U urban fishing license and the Trout Stamp packaged together for $53, a savings of $5 for Arizona residents. ",20267,187,0
"The Class L license for non-residents is an amazing deal at only $63, a savings of more than 50 percent. ",20455,105,0
"The Class U Urban fishing license is valid at all 21 Urban Fishing Program lakes that are located in the Phoenix metropolitan area, as well as Tucson, Sahuarita and Payson. ",20561,173,0
"Fish caught at all urban lakes are fun to catch and safe to eat. Over 55,000 urban anglers participated in fishing last year and accounted for over 650,000 angler recreation days. ",20735,180,0
"Over 200,000 pounds of fish are stocked annually in the urban lakes at a cost of more than $500,000. ",20851,101,0
Trout cost about $2.50 per fish to stock and catfish cost about $3.50 each. That is less than you would pay for fresh fish at the market. ,20953,138,0
"The fish stocked in the urban lakes are not grown in state hatcheries, but purchased from private fish farmers. ",21016,112,0
"The channel catfish are being delivered all the way from fish farms in Arkansas, rainbow trout are grown and delivered from sources in Colorado, and sunfish come from farms in Arkansas. ",21129,186,0
"Last year, the department was involved in holding 74 fishing clinics at the urban lakes in Phoenix and Tucson reaching 5,000 people of all ages and capabilities.
",21316,162,0
"An Urban Fishing Program Bulletin is prepared every two weeks with stocking information, fishing reports and other timely updates. ",21732,131,1
You can get your own copy of our Urban Fishing Bulletin sent directly to you every two weeks by e-mail. ,21864,104,1
"To sign up, go to online services and enter your e-mail address, and check the box for the Urban Fishing Bulletin.
",21969,115,1
"Arizona Huntingand Fishing Rules and Regulation
If you are a hunter or an angler inArizona, there are a few rules and regulations to keep in mind. ",22085,147,0
The ArizonaGame and Fish Department through its legislature arms enacts these rules inorder to regulate hunting and fishing activities. ,22185,136,0
"If both are done withoutregulation, there is a risk of environmental degradation, general malpractice,and extinction of species.
",22322,129,0
"Rules and Regulation
Checklist:
Process: Complete the application form andsecure approval through the Sport Fishing Education Coordinator of the ArizonaGame and Fish Department.
",22452,178,0
"Application formneeded: Form 2726-A .Applicants will also file a report within 30 days of the event.
",22599,101,0
"Fee: None
Permit valid: A permit is valid for only onefishing location as listed on the permit and up to two calendar dates asspecified on the permit. ",22664,151,0
"Specified fishing dates do not have to beconsecutive.
Over-the-counternonpermit-tags for elk are available for some hunt areas
",22806,127,0
"Overview:
Checklist:
Process: Complete the application form andsecure approval through the Sport Fishing Education Coordinator of the ArizonaGame and Fish Department.
",22880,167,0
"Application formneeded: Form 2726-A .Applicants will also file a report within 30 days of the event.
",23027,101,0
"Fee: None
Permit valid: A permit is valid for only onefishing location as listed on the permit and up to two calendar dates asspecified on the permit. ",23092,151,0
"Specified fishing dates do not have to beconsecutive.
Additional informationneeded: Applicants shallsubmit evidence that they are licensed by or have a contract with theDepartment of Economic Security or the Department of Health Services for thepurpose of providing rehabilitation or treatment services to individuals orgroups with physical, developmental, or mental disabilities.",23234,380,0
