text,offset,length,author
"ESPN Today
Launched: June 5, 2001.
Interactivity: the industry's first dedicated interactive sports channel, provides viewers with text and graphics of sports-related information including top news stories, scores, statistics, standings and schedules, plus links which directly tune to the ESPN networks - all available on demand using the television remote control.
",9397,367,0
"ESPN Pay-Per-View
Launched: June 2003.
Offerings: ESPN Pay-Per-View, a new service based primarily on pay-per-view events, featuring NCAA Baseball Championship games, martial arts programs, fantasy league specials, and EOE-produced movies joins ESPN's other PPV packages - ESPN GamePlan and ESPN Full Court. ",9730,308,0
"Boxing: ESPN Pay-Per-View offered its first four-fight boxing card at Caesars Palace in Las Vegas on April 23, 2005. ",10000,117,0
"The fight was also available online at ESPN.com and marks the first time that such a high-profile night of boxing was carried live online.
",10118,139,0
"ESPN International
Formed: January 1988, growing ESPN, Inc.'s global footprint on all seven continents; began syndicating programming in 1983.
",10258,143,0
"Networks: 30 reaching 192 countries and territories. ESPN (Latin America), ESPN Brasil, ESPN+, ESPN Dos (Mexico); TSN, RDS, ESPN Classic Canada, NHL Network, Animal Planet, Discovery Channel, Discovery Civilization, Le Reau Info-Sports (Canada); ESPN Asia, ESPN India, ESPN Taiwan, ESPN Hong Kong, Star Sports Asia, Star Sports India, Star Sports South East Asia, Star Sports Hong Kong, MBA-ESPN Sports (Korea); Sports-i ESPN (Japan), ESPN (Australia), ESPN (New Zealand); Orbit ESPN Sports, ESPN (Africa), ESPN Israel; ESPN Classic Sport (France), ESPN Classic Sport (Italy), and ESPN Classic Sport (English-language feed).
",10383,625,0
"Languages: 12 (Arabic, Cantonese, English, French, German, Hindi, Italian, Japanese, Korean, Mandarin, Portuguese, and Spanish).
",10956,129,0
"Programming includes: UEFA Champions League, Spanish Premier League, English Premier League, and Italian Serie A soccer; International Cricket; NBA; MLB; NFL; NHL; IRL and Formula One auto racing; the Masters, PGA Championship, British Open, and US Open golf majors; as well as Wimbledon, Roland Garros, the Australian Open, and US Open tennis Grand Slams.
",11086,357,0
"SportsCenter: There are nine locally produced versions of SportsCenter outside of the U.S. serving viewers in Asia, Brazil, Argentina, Canada, Hong Kong, India, Latin America, Mexico, and Taiwan. ",11444,196,0
"SportsCenter is transmitted in five languages -- Spanish, Portuguese, English, Cantonese and Mandarin. ",11641,103,0
"International business entities also include radio, print, internet, wireless, consumer products, and event management.
",11745,120,0
"ESPN The Magazine: A Chinese-language edition of is published monthly and distributed in Mainland China, including Beijing and Shanghai, as well as Hong Kong.
",11866,159,0
"RADIO
ESPN Radi o
Launched: January 1, 1992.
Joint Venture: with ABC Radio handling sales and affiliations.
",12026,108,0
"Affiliates: The country's largest sports radio network, ESPN Radio provides programming to more than 700 affiliates nationwide.
",12090,128,0
"Full-time Affiliates: more than 290 stations including New York, Los Angeles, Chicago, Dallas and Pittsburgh.
",12219,110,0
"Programming includes: NBA and Major League Baseball games, including the Finals and World Series; College football's BCS Series; Monday - Friday: Mike and Mike in the Morning (Mike Greenberg and Mike Golic), 6-10 a.m. ",12330,218,0
"ET; The Herd with Colin Cowherd, 10 a.m. - 1 p.m.; The Dan Patrick Show, 1-4 p.m.
",12549,82,0
"ESPN Radio currently has five company-owned stations in New York City, Los Angeles, Chicago, Dallas, and Pittsburgh. ",13098,117,1
"Most other markets have ESPN Radio affiliates, whether they be part-time or have their entire format dedicated to ESPN Radio. ",13216,126,1
"The Walt Disney Company did not include the ESPN Radio network or the Radio Disney network in the recent sale of ABC Radio to Citadel Broadcasting; however, ESPN Radio as well as its Spanish counterpart ESPN Deportes Radio are still considered to be a part of the ABC Radio family.
",13343,282,1
"ESPN Deportes Radio
Events : exclusive, national Spanish-language radio broadcasts of Major League Baseball's All-Star Game, League Championship Series and World Series. ",13626,170,0
"ESPN Deportes Radio is partnering with Lotus Communications to provide coverage of Mexican League Soccer with exclusive broadcasts in the U.S. of all the Chivas de Guadalajara home matches starting with the 2006 season.
",13777,220,0
"Talk shows include: Jorge Ramos y 10 m, weekdays 4 - 7 p.m. ET; Atacando con tres, soccer talk; ESPN al despertar; a fast-paced, informative morning drive show; A los golpes, a one-hour, fast-paced weeknight program; SportsCenter; updates every 20 minutes throughout the day.
",13998,276,0
"ESPN International Radio
Reach: Began syndicating branded radio content in 2000 and now reaches 15 countries.
",14215,110,0
"NEW MEDIA
ESPN.com
",14301,19,0
ESPN.com is the official website of ESPN and a division of ESPN Inc. Since launching in 1995 as ESPNet.,14428,103,1
"SportsZone.com, the website has developed numerous sections including: Page 2, SportsNation, ESPN 360 , ESPN Motion , My ESPN, ESPN Sports Travel, ESPN Video Games, ESPN Insider, ESPN.com's Fanboard , ESPN Fantasy Sports and ESPNU.com. ",14463,236,1
"ESPN.com also has partnerships with MLB.tv, NBA.com , WNBA.com , NHL.com , Baseball America, Golf Digest, Scouts Inc. , Jayski.com, USGA.org and Masters.org .
",14700,159,1
"It also has sections devoted to certain sports including: the NHL , NFL , MLB , NBA , NASCAR, IRL, College , Golf and Soccer . ",14860,127,1
"Each section contains pages devoted to: GameCast, Scores, Teams, Schedules, Standings, Players, Transactions, News Wires, Injures and Columnists pages. ",14988,152,1
"ESPN.com's primary competitors are Foxsports.com, CBSSports.com, NBCSports.com, SI.com and SportingNews.com, but to date ESPN.com is the most used sports website on the internet
",15141,178,1
"Launched: April 1, 1995 and recently celebrated its 10th anniversary.
Users: ESPN.com, the leading sports Web site, averages more than 14 million unique users per month, more than any other sports Web site, according to Neilsen Netratings (April 2004-April 2005).
",15387,264,0
"Features: Up-to-the-minute sports news, statistics, analysis and scores; extensive video and audio programming; multiple free and premium fantasy games; free online poker; live event webcasts; live chat with players, ESPN experts and other sports personalities; a wide array of enterprise journalism; popular sections including Page 2 (humor, editorial, and pop culture), ESPN Insider (premium in-depth analysis and ESPN The Magazine content), SportsNation (interactive community forum); and a host of notable reporters and columnists including ""The Sports Guy"" Bill Simmons, Marc Stein, Andy Katz, John Clayton, Len Pasquarelli, Eric Neel, Scoop Jackson, Jim Caple, Rachel Nichols and more.
",15582,692,0
"Awards: ESPN.com received the 2003 General Excellence in Online Journalism Award, the 2003 Editor and Publisher Eppy Award for online sports service, and is a three-time Webby Award winner, six-time People's Voice Award winner, and winner of multiple other awards.
",16275,265,0
"ESPN Motion: In May 2005, ESPN.com launched a new version of its high-quality video delivery platform, ESPN Motion (originally launched in Feb. ",16541,144,0
"2003). ESPN Motion allows millions of ESPN.com users each day to view video highlights, analysis and original programming, including: the original short-form animated series' The Sports Guy and Off Mikes; content relating to NFL, major college sports, MLB, auto racing, boxing, horse racing (including all three 2005 Triple Crown races) and more; and content from ESPN programs including Pardon The Interuption, Baseball Tonight, SportsCenter, Outside The Lines, and ESPN Classic's SportsCentury.
",16686,497,0
"ESPN Mobile
Introduced: Fall 1995.
Mission: to serve the sports fan any time, anywhere and via any device. ",17177,107,0
"ESPN.com and SportsTicker provide ESPN-branded, up-to-the-minute scores, headlines and fantasy updates to numerous wireless providers.
",17250,135,0
"Growth: ESPN's wireless lineup features agreements with every major U.S. carrier.
",17386,82,0
"Mobile ESPN: In early 2006, ESPN will launch Mobile ESPN, the first national U.S. wireless phone service specifically targeted to sports fans. ",17469,143,0
"Personalized sports programming and entertainment from ESPN will be offered, along with sports news, information, commentary, analysis, statistics, ring tones, graphics, photos, logos and streaming video.
",17613,205,0
"ESPN360
Launched: August 2001 as ESPN Broadband.
Description:
Programming: In 2005, ESPN360 added exclusive content, including 24 live college football games, highlighted by all six Army home football games, select SportsCenter promotions, and athlete interviews prior to the ESPY Awards.
",17819,289,0
