text,offset,length,author
"Technological changes
Technology has continuously changed in cartography in order to meet the latest demands of new generations of map users and mapmakers. ",2780,156,0
"Initially the maps were made manually with brushes and parchment. Due to this reason, they varied in quality and at the same time they were limited in their distribution. ",2915,171,0
"The advent of magnetic devices, like compass and magnetic storage devices at a later stage allowed the creation of much more accurate maps and at the same time they had an ability to manipulate and store them digitally
",3021,219,0
Advancement in mechanical devices like printing press allowed mass production of maps and at the same time there was an ability to make more accurate reproductions from data that was more accurate. ,3241,198,0
"Optical technological devices like telescope and sextant allowed for more accurate surveying.
",3440,94,0
"Easy availability of computers and their peripherals like monitors, printers, plotters, scanners along with computer programs for the purpose of image processing, visualization, spatial analysis and database management, have actually democratized and expanded the map making process. ",3535,284,0
"The ability of superimposing spatially located variables on existing maps resulted in the creation of new uses of maps and new industries in exploring and exploiting these potentials.
",3820,184,0
"Most of the commercial-quality maps that are available these days are made with the help of soft wares like CAD, GIS or specialized illustration software. ",4005,155,0
Spatial information can easily be stored in a database and it can be extracted from the data base on demand. ,4161,109,0
"These tools have led to dynamic and interactive maps.
In 21st century, it is actually possible to find a map of almost anything that ranges from the inner working of the human body to the world of cyberspace. ",4271,209,0
"As a result, there is now a huge variety of various styles and types of map.
Map symbology
",4427,91,0
The quality of a map affects the ability of its readers to extract information and also to learn from the map. ,4442,111,0
The Cartographic symbology is developed in an attempt to portray the world effectively and accurately to the map reader. ,4554,121,0
A legend that forms a part of the map explains the pictorial language and it is known as its symbology. ,4676,104,0
"The title used indicates the region portrayed by the map. Although each and every map element serves the some purpose, convention dictates inclusion of some elements and at the same time some of them are considered optional. ",4781,225,0
"A menu of map elements includes border, north arrow, scale bar, overview map, projection as well as information about the map accuracy, sources and publication.
",4949,161,0
"While examining any landscape, its scale can be intuited from the size of its trees, houses and cars but this is not so in case of a map. ",5111,138,0
"Even a simple thing like a north arrow is crucial and it may seem quite obvious that the top of a map points towards north, but this may not be the case.
",5250,154,0
"At the same time, the color is equally important. How a cartographer displays the entire data with the help of different hues can considerably affect the understanding as well as the feel of the map. ",5405,200,0
Different intensities portray different objectives that the cartographer is attempts to get across to his or her audience. ,5556,123,0
"Today, personal computers are capable of displaying up to sixteen million distinct colors at a particular time, in spite of the fact that the human eye can distinguish only a small number of these. ",5680,198,0
"This fact allows multitude of color options even for the most demanding maps. It must be mentioned that, computers can also be used to hatch patterns in colors so as to give many more options. ",5879,193,0
"This is quite beneficial, while symbolizing data in categories like quintile or equal interval classifications.
",5995,112,0
Quantitative symbols can give a visual measure of relative size or importance that a symbol represents. ,6108,104,0
"In order to symbolize the data on a map, two major classes of symbols are used for the purpose portraying quantitative properties. ",6213,131,0
"Proportional symbols result in changing their visual weight. These are appropriate for the purpose of extensive statistics.
",6345,124,0
"Map types General vs themati c cartography
In order to understand the ba sics of maps, the field of cartography may be divided into two categories. ",6409,148,0
These are thematic cartography and general cartography. General cartography deals with those maps that have been made for a general audience and thus they contain various features. ,6515,181,0
"General maps exhibit a number of reference as well as location systems and these are generally are produced in a series.
",6641,121,0
Thematic cartogr aphy deals with maps of specific themes in geography and these are oriented towards a specific audience. ,6763,122,0
"For example, a dot map showing the production of corn in Indiana. As the quantity of geographic data has actually exploded during the last century, the concept of thematic cartography has become quite useful in interpretation of spatial, cultural as well as social data.
",6886,271,0
A thematic map is used to di splay spatial pattern of a particular theme or series of attributes. ,7885,98,1
"As compared to the reference maps which show a number of geographic features like forests, roads and political boundaries, the thematic maps always emphasize sp atial variation of just one or a very small number of geographic distributions. ",7984,241,1
Such distributions may be physical phenomena like climate or human characteristics that may include health issues and population density . ,8226,139,1
These maps are sometimes referred as graphic essays which portray spatial variations as well as interrelationships of various geographical distributions. ,8366,154,1
"Location is important in order to provide a reference base. While general reference maps depict where a particular is in space, the thematic maps can tell a story about that particular place.
",8521,192,1
Choropleth maps are those thematic maps that are used to portray various data collection areas like census tracts or counties with color. ,8712,138,0
"Using a particular color in this way, the darkness as well as intensity of the color is evaluated by the observer's eye as a measure of concentration or intensity. ",8851,164,0
"Orienteering map combines general as well as thematic cartography and it is designed for a specific user community.
",9016,116,0
"Topographic Maps vs Topological Maps
A topograp hic map is mainly concerned with topographic description of a particular place, including the use of contour lines that show elevation. ",9133,184,0
"Terrain or relief may be shown in various ways.
A topological m ap is a general type of map and it generally disregards scale and other details and offers clarity of communicating any specific route or information. ",9281,215,0
"An iconic example of this case is Beck's London Underground map. Although it is the most commonly used map of ""The Tube,"" but it preserves little reality. ",9449,155,0
"It varies the true scale constantly as well as abruptly, it also straightens the curved tracks and at the same time it contorts directions haphazardly. ",9540,152,0
"As a matter of fact, the only traits that are preserved by the map are the sequence of different stations, crossings along the tracks and the fact whether a particular station or crossing is located on the north or south of the Thames River. ",9693,242,0
"As a matter of fact, those are all the details that a typical passenger wants to know and as a result, so the map fulfills its purpose.
",9936,136,0
One area that has evolved a specific and recognizable variation in maps is that which is used by public transport organisations for guiding passengers on urban rail and metro maps. ,10073,181,0
"Most of them are loosely based on 45 degree angles that was originally perfected by Harry Beck and George Dow.
",10255,111,0
"Google Earth and Google Maps are both location based tools but the basic difference between them is that Google Maps is an online tool and on the other hand, Google Earth is basically a stand-alone application that has to be downloaded. ",10512,237,1
"Google Earth was released in the year 2005 and it makes use of satellite images along with aerial photographs and on the other hand, Google Maps makes use of only satellite images.
",10750,181,1
