text,offset,length,author
"Expansion of ESPN as a network
suggesting that having started out struggling to fill twenty-four hours a day, the network now had content for more than twenty-four hours a day.
",6871,177,0
a genial but sometimes intense three hours of sports commentary and analysis hosted by Mike Greenberg (a sports journalist) and Mike Golic (a former NFL linebacker). ,7018,166,0
"The show has been highly rated and has kept its prime spot since 2006.
Mike and Mike is only shown, however, on weekdays. ",7185,122,0
"This leaves Saturday morning open for the event that perhaps should more rightfully be dubbed the network's centerpiece: ""Bass Saturday."" ",7237,138,0
"As its name suggests, during ""Bass Saturday"" only programs concerning coverage, analysis, and news relating to bass fishing are shown. ",7376,135,0
"It is not known what process is used to select, from among all of the bass fishing programs currently being filmed and made available to a viewing public, those few that will become part of ""Bass Saturday."" ",7512,207,0
"Presumably it involves algorithms that were developed in-house and must be considered proprietary.
",7720,99,0
"with their slanted red block letters with a white stripe cutting horizontally through the letters.)
",7820,100,0
"Criticism of ESPN
As is inevitable when a network gets as close to the sources and subjects of its news as ESPN does, the network has had to endure criticism, some of it harsh, of the way int which it has covered specific sports. ",7921,230,0
"Its coverage of Major League Baseball came in for some particular criticism, especially in the following areas:
",8134,112,0
"Barry Bonds.
With so many errors like these coming so close together in 2007, it is no surprise that in 2008 ESPN made a concerted effort to improve its NASCAR coverage. ",8247,170,0
"It is responsiveness of this kind that has allowed ESPN to maintain its standing among fans of all ages, backgrounds, and sports.",8405,129,0
