text,offset,length,author
"Breakfast and dinner I say, but nothing in between except "" good boy! "" rewards. ",4809,81,0
"Strictly no snacking and definitely no table scraps - human food is not generally suitable for dogs.
",4821,101,0
"The third element to a dogs requirements is regular exercise, and you can do this by walking your canine chum after you've trained him properly.
",4923,145,0
"That just leaves LOVE! You can never give your dog enough love, and he will return in good measure too - unconditionally!
",5069,122,0
"After that, all your dog needs is a warm, dry place to sleep, somewhere close to you where he can keep a watchful eye open for you.
",5169,132,0
"A man arrived at the Vet in a panic. ""Doctor, I think my dog is dead"", he said anxiously.
",6359,90,1
"After a moment of observation, the Vet told him to put the dog on the operating table and then disappeared. ",6413,108,1
"Eventually, the Vet returned together with a big black cat. He placed the cat on the table and told it to ""get on with it then."" ",6522,129,1
"The cat then sniffed the dogs ears, his nose and all about him, and finished off by walking, somewhat confidently, all over the pooch. ",6592,135,1
"The Vet retorted, ""Yep, your dog is definitely dead! That will be $500 and $35 dollars."" ",6728,89,1
"Somewhat flummoxed, the man repeated, ""$500 and $35 dollars? What on earth for?"" ",6765,81,1
"The Vet said, ""$35 for my time, and the $500s for the cat scan. "" ",6786,66,1
"Brief Conclusion
Having read this article, hopefully you'll be more aware of the tasks and responsibilities of dog ownership. ",7057,126,0
"It's not just about adoption, that's the easy part. It's about constant care and love. ",7167,87,0
"One thing you can be certain about and that is that the love will be returned by your dog a thousand-times plus!
",7203,113,0
Your new member of the household will soon work his way into the hearts of each family member. ,7317,95,0
"If you treat him right, he may even become the center of attraction!
Now go and do your duty and ADOPT A DOG!",7413,109,0
