text,offset,length,author
When the USA decided toenter World War I the Hamburg-American Line piers in Hoboken (andNew Orleans) were taken under eminent domain. ,6319,134,0
"Federal control ofthe port and anti-German sentiment led to part of the city beingplaced under martial law, and many Germans were forcibly moved toEllis Island or left the city altogether. ",6454,189,0
"Hoboken became the majorpoint of embarkation and more than three million soldiers, known as""doughboys"", passed through the city. ",6644,129,0
"Their hope for an earlyreturn led to General Pershing's slogan, ""Heaven, Hell orHoboken... by Christmas.""
",6774,106,0
"The Italians,es caping from the the war became the city'smajor ethnic group, with the Irish also having a strong presence.",6881,122,0
"While the city experienced the Depression, jobs in the ships yardsand factories were still available, and the ""tenements"" were full.",7004,132,0
"Middle-European Jews, mostly German-speaking, also made their wayto the city and established small businesses.
",7137,111,0
"During those days, new administrativeorganizations were established, like the The Port Authority of NewYork and New Jersey (April 30, 1921) and new infrastructures werebuilt (The Holland Tunnel completed in 1927 and the Lincoln Tunnelcompleted in 1937), allowing for easier vehicular travel betweenNew Jersey and New York City, bypassing the waterfront.
",7249,354,0
The war provided a shot in the arm for Hobokenas the many industries located in the city were crucial to the wareffort. ,7604,120,0
"As men went off to battle, more women were hired in thefactories, some (most notably, Todd Shipyards), offering classesand other incentives to them. ",7725,149,0
"Though some returning service mentook advantage of GI housing bills, many with strong ethnic andfamilial ties chose to stay in town. ",7875,133,0
"During the fifties, theeconomy was still driven by Todd Shipyards, Maxwell House, LiptonTea, Hostess and Bethlehem Steel and companies with big plantsstill not inclined to invest in huge infrastructure elsewhere. ",8009,213,0
"Backto that time, The Unions were powerful and the pay for the workerwas good.
By the sixties, though, things began todisintegrate: turn-of-the century housing started to look shabbyand feel crowded, shipbuilding was cheaper overseas, andsingle-story plants surrounded by parking lots made manufacturingand distribution more economical than old brick buildings oncongested urban streets. ",8223,388,0
"The city appeared to be in the throes ofinexorable decline as industries sought (what had been) greenerpastures, port operations shifted to larger facilities on NewarkBay, and the car, truck and plane displaced the railroad and shipas the transportation modes of choice in the United States. ",8533,292,0
"ManyHobokenites headed to the suburbs, often the close-by ones inBergen and Passaic Counties, and real-estate values declined.",8826,126,0
"Hoboken sank from its earlier incarnation as a lively port towninto a rundown condition and was often included in lists with otherNew Jersey cities experiencing the same phenomenon, such asPaterson, Elizabeth, Camden, and neighboring JerseyCity.
",8953,246,0
The old economic underpinnings were gone andnothing new seemed to be on the horizon. ,9200,85,0
"Attempts were made tostabilize the population by demolishing the so-called slums alongRiver Street and build subsidized middle-income housing atMarineview Plaza, and in midtown, at Church Towers. ",9286,196,0
Heaps of longuncollected garbage and roving packs of semi-wild dogs were notuncommon sights. ,9483,93,0
"Though the city had seen better days, Hoboken wasnever abandoned. New infusions of immigrants, most notably PuertoRicans, kept the storefronts open with small businesses and housingstock from being abandoned, but there wasn't much work to be had.",9577,246,0
"Washington Street, commonly called ""the avenue"", was never boardedup, and the tightly-knit neighborhoods remained home to many whowere still proud of their city. ",9758,162,0
"Stevens stayed a premieretechnology school, Maxwell House kept chugging away, and BethlehemSteel still housed sailors who were dry-docked on its piers.",9921,151,0
"Italian-Americans and other came back to the ""old neighborhood"" toshop for delicatessen. ",10073,89,0
"Some streets were ""iffy"", but most were notpulled in at night.
The waterfront defined Hoboken as an archetypalport town and powered its economy from the mid-19th to mid-20thcentury, by which time it had become essentially industrial (andmostly inaccessible to the general public). ",10163,281,0
"The large productionplants of Lipton Tea and Maxwell House, and the drydocks ofBethlehem Steel dominated the northern portion for many years. ",10382,142,0
"Thesouthern portion (which had been a US base of the Hamburg-AmericanLine) was seized by the federal government under eminent domain atoutbreak of World War I, after which it became (with the rest ofthe Hudson County) a major East Coast cargo-shipping port. ",10525,258,0
"On theWaterfront, consistently listed among the five best American filmsever, was shot in Hoboken, dramatically highlighting the rough andtumble lives of longshoremen and the infiltration of unions byorganized crime.
",10784,217,0
"With the construction of the interstate highwaysystem and containerization shipping facilities (particularly atPort Newark-Elizabeth Marine Terminal), the docks became obsolete,and by the 1970s were more or less abandoned. ",11002,223,0
"A large swathe ofRiver Street, known as the Barbary Coast for its taverns andboarding houses (which had been home for many dockworkers, sailors,merchant marines, and other seamen) was leveled as part of an urbanrenewal project. ",11226,228,0
"Though control of the confiscated area had beenreturned to the city in the 1950s, complex lease agreements withthe Port Authority gave it little influence on its management. ",11455,174,0
"Inthe 1980s, the waterfront dominated Hoboken politics, with variouscivic groups and the city government engaging in sometimes nasty,sometimes absurd politics and court cases. ",11630,176,0
"By the 1990s, agreementswere made with the Port Authority of New York and New Jersey,various levels of government, Hoboken citizens, and privatedevelopers to build commercial and residential buildings and ""openspaces"" (mostly along the bulkhead and on the foundation ofun-utilized Pier A).
",11807,290,0
"The northern portion, which had remained inprivate hands, has also been re-developed. ",12098,86,0
"While most of thedry-dock and production facilities were razed to make way formid-rise apartment houses, many sold as investment ""condos"", somebuildings were renovated for adaptive re-use (notably the TeaBuilding, formerly home to Lipton Tea, and the Machine House, homeof the Hoboken Historic Museum). ",12185,303,0
Zoning requires that newconstruction follow the street grid and limits the height of newconstruction to retain the architectural character of the city andopen sight-lines to the river. ,12489,185,0
"Downtown, Sinatra Park and SinatraDrive honor the man most consider to be Hoboken's most famous son,while uptown the name Maxwell recalls the factory with its smell ofroasting coffee wafting over town and its huge neon ""Good to theLast Drop"" sign, so long a part of the landscape. ",12675,281,0
"The midtownsection is dominated by the serpentine rock outcropping atop ofwhich sits Stevens Institute of Technology (which also owns some,as yet, un-developed land on the river). ",12957,180,0
"At the foot of the cliffis Sybil's Cave (where 19th century day-trippers once came to ""takethe waters"" from a natural spring), long sealed shut, though plansfor its restoration are in place. ",13138,191,0
"The promenade along the riverbank is part of the Hudson River Waterfront Walkway, astate-mandated master plan to connect the municipalities from theBayonne Bridge to George Washington Bridge and provide contiguousunhindered access to the water's edge and to create an urban linearpark offering expansive views of the Hudson with the spectacularbackdrop of the New York skyline.
",13330,378,0
"During the late 1970s and 1980s, the citywitnessed a speculation spree, fueled by transplanted New Yorkersand others who bought many turn-of-the-century brownstones inneighborhoods that the still solid middle and working classpopulation had kept intact and by local and out-of-town real-estateinvestors who bought up late 19th century apartment houses oftenconsidered to be tenements. ",13709,385,0
"Hoboken experienced a wave of fires,some of which proved to be arson. Applied Housing, a real-estateinvestment firm, took advantage of US government incentives torenovate ""sub-standard"" housing and receive subsidized rentalpayments (commonly know as Section 8), which enabled somelow-income, displaced, and disabled residents to move within town.",14095,346,0
"Hoboken attracted artists, musicians, upwardly-mobile commuters(known as yuppies), and ""bohemian types"" interested in thesocio-economic possibilities and challenges of a bankrupt New Yorkand who valued the aesthetics of Hoboken's residential, civic andcommercial architecture, its sense of community, and relatively(compared to Lower Manhattan) cheaper rents, and quick, train hopaway. ",14372,386,0
"Hoboken became a ""hip"" place to live. Amid this socialupheaval, so-called ""newcomers"" displaced some of the ""old-timers""in the eastern half of the city.
",14759,153,0
"This gentrification resembled thatof parts of Brooklyn and downtown Jersey City and Manhattan's EastVillage, (and to a lesser degree, SoHo and TriBeCa, whichpreviously had not been residential). ",14875,195,0
"The initial presence ofartists and young people changed the perception of the place suchthat others who would not have considered moving there beforeperceived it as an interesting, safe, exciting, and eventually,desirable. ",15071,223,0
"The process continued as many suburbanites, transplantedAmericans, internationals, and immigrants (most focused onopportunities in NY/NJ region and proximity to Manhattan) began tomake the ""Jersey"" side of the Hudson their home, and the""real-estate boom"" of the era encouraged many to seek investmentopportunities. ",15295,315,0
"Empty lots were built on, tenements becamecondominiums. Hoboken felt the impact of the destruction of theWorld Trade Center intensely, many of its newer residents havingworked there. ",15611,183,0
"Re-zoning encouraged new construction on formerindustrial sites on the waterfront and the traditionally moreimpoverished low-lying west side of the city where, in concert withHudson-Bergen Light Rail and New Jersey State land-use policy,transit villages are now being promoted. ",15739,278,0
"Hoboken became, andremains, a focal point in American rediscovery of urban living, andis often used as staging ground for those wishing to move to theNew York/New Jersey metropolitan region. ",16018,191,0
"Moreover, Hoboken's bars, restaurants,public transportation, and reasonably priced housing -- not tomention, as always, it's proximity to NYC - make it THE place tolive. ",16543,170,1
"Moreover, There are several Annual events inHoboken, like: Hoboken House Tour (Spring)-an inside view ofprivate spaces of historical, architectural or aestheticinterest Hoboken International FilmFestival Hoboken Studio Tour (Fall)-open house at manystudios of artists working in town Hoboken Arts and Music Festival (Spring andFall)-music, arts and crafts on waterfront and WashingtonStreet ",16713,391,0
"It should be wonderful, in fact ita ttracts hundreds ofpeople from all over New Jersey each year and it is renowned forits delicious corned beef dinner, great music and packed dancefloor. ",17104,188,1
"This year party was once again feature the rollicking soundsof ound the House,a crowd-pleasing Irish band known for its abilityto mix lively Irish music with danceable standards and poptunes. ",17293,192,1
Hoboken FlipCup Feast of Saint Anthony St Ann's Feast-almost 100 yearsold Movies Under the Stars (Summer)-an outdoorfilm series ,17484,128,0
"Eddie's! The secret of this place are fresh,all-natural ingredients. Then he mixes them with a secret array ofherbs and spices to conjure-up his mysterious, mystical sauces.",17612,173,1
"There are no animal products, fats, or oils. Thecurrent Hoboken High School was built in the mid-1960s. ",17717,104,1
"Prior tothat time, A. J. Demarest High School, dedicated in the autumn of1911, served as the city's high school. ",17777,113,1
"When the current highschool was built, Demarest became a junior High School (grades8-9), and it is currently a Vocational High School in the district.",17866,150,1
The first principal of Hoboken HS was Tom Gaynor - Boys wererequired to wear button down shirts with ties and a jacket orsweater - long hair was frowned on by Mr. ,18017,163,1
"Gaynor. The student bodyof the school is 66% Hispanic, 19% Black, 14% White, 1% Asian, and1% Native American. ",18181,110,1
"The International Baccalaureate Diploma Programis a comprehensive and rigorous two-year curriculum, leading toexaminations, for students in grades eleven and twelve. ",18284,166,1
The generalobjectives of the IB are to provide students with a balancededucation; to facilitate geographic and cultural mobility; and topromote international understanding through a shared academicexperience. ,18451,209,1
"In the 30 years since its founding, the IB diploma hasbecome a symbol of academic integrity and intellectual promise. ",18661,118,1
"Thestudent who satisfies its demands demonstrates a strong commitmentto learning, both in terms of the mastery of the subject contentand in the development of the skills and discipline necessary forsuccess in a competitive world. ",18780,230,1
IB courses are college preparatorycourses within high schools complete with the expectations ofincreased reading and oral and written reports. ,19011,143,1
The final exams areevaluated by a panel of professors from around the world who areexperts in their respective fields. ,19155,119,1
Courses involve an internalassessment factor requiring teachers to submit essays and studenttapes for grading to external examiners.,19275,132,1
