text,offset,length,author
"Again, sometimes this is simply numbers. Many workers and managers in the U.S. have now been in business meetings where the majority of the people attending were obviously from other countries and other cultures. ",5791,213,0
"Their appearance and accents and style of dress and talking often make this obvious and, though unintentionally, ""in your face"".
",5964,129,0
"Cultural and workplace diversity are forcing us to develop new ways of framing problems and setting workable norms, standards and expectations and, not surprisingly, lots of people find this threatening and scary. ",6094,214,0
"They feel less at home where they live, and need to think differently about what it means to part of a changing culture... and maybe even what it means to be a person.
",6309,168,0
"Those with preexisting prejudices will likely have even more trouble adjusting to the increased diversity as they lose the ""protection"" of being part of the very obvious majority. ",6478,180,0
In the past it was easier to keep their prejudices to themselves. Now they're surrounded by those they'd rather not be so involved with. ,6659,137,0
They have compelling new reasons to come to terms with this and try to accept others in ways they never felt they had to before. ,6731,129,0
"This may ultimately be a good thing, but it's not going to be easy.
Cultural Diversity And Civil Rights
",6861,104,0
"The United States has been a culture of immigrants from its inception. Beginning with the native American Indians, the way we've traditionally handled immigrants was by assimilating them into the dominant white Anglo-Saxon culture which was entrenched here early on. ",6898,267,0
"This assimilation process was never perfect, however, and each cultural group added a distinguishing contribution to the overall national culture. ",7095,147,0
Over time the continual mixing of immigrant groups into the cultural soup changed the flavor of our cultural norms in subtle and sometimes striking ways. ,7243,154,0
"The phrase, the American ""melting pot"" pointed to this ongoing trend...
Yet with all this mixing and stirring, the majority of our major cultural elements were preserved. ",7398,171,0
You needed to learn English quickly in order to survive. There were no accommodations made by the government for those who spoke other languages. ,7498,146,0
"Habits and practices from immigrant cultures that were small and only modestly distracting were permitted but the Anglo-Saxon norm was strongly enforced by convention, training, practice and authority. ",7588,202,0
"Other cultural norms, like any of those that might favor members of their own cultural group over others, were generally considered un-American and this made them just plain wrong.
",7791,181,0
Those groups who couldn't blend in smoothly because of unusual religious dress or practices (Hasidic Jews with their long beards and sidelocks for example) or physical appearance (such as the oriental's 'slanty eyes') were subject to special prejudices. ,7973,254,0
"Instead of expanding American norms to include these differences, those exhibiting these obvious differences were viewed as outcasts.
",8228,134,0
These norms were challenged during the civil rights movement of the 1960s to some effect. ,8363,90,0
Yet long-ingrained prejudices don't vanish overnight because some new ideas suggest perhaps they should. ,8454,105,0
Our insistence on forcing immigrants to abandon their ethnic and cultural distinctiveness was brought into question and some people started to doubt that a single homogenous culture was a supremely desirable end goal. ,8560,218,0
This opened a crack in the door for minority groups to begin to affirm their unique heritage and identity. ,8779,107,0
This trend strengthened as new generations of immigrants were born on U.S. soil with all the rights of other U.S. citizens. ,8887,124,0
"We started to view ourselves then as a more diverse or ""pluralist"" nation...
Title VII of the Civil Rights Act of 1964 made it explicitly illegal to discriminate on the basis of race, color, national origin, or religion. ",9012,221,0
"Gradually, equal opportunity for employment eased the entry of people from diverse cultural groups that were historically discriminated against, to enter the American work force. ",9157,179,0
This strengthened their liberty and shored up their confidence that they needn't abandon all their ethnic cultural origins in order to survive. ,9337,144,0
"Blending in became more a of way to flavor the soup, rather than to disappear into it with as little flavor as possible.
",9482,121,0
"The Changing Significance of Cultural Diversity
Native-born, non-Hispanic whites are no longer the dominant cultural ethnicity and other groups are not aspiring to become assimilated into its norms. ",9604,199,0
"Wow! That's big! Think about this for a minute and let it sink in. If this is true, and it should come as no great surprise, then what do we mean when we say ""mainstream American culture""?
",9756,189,0
We can no longer accurately view the United States as a single uniform culture. We've become a culture of many cultures joined by a common set of laws and legal systems. ,9879,170,0
The workplace may now unify us as a culture more than other influences by providing us common ground. ,9970,102,0
"Working at the same organization gives us a high-level task in common.
Even including Jewish, Italian, and other Americans with strong ethnic identities, only 15 percent of the incoming labor force can be described as white male. ",10073,230,0
"Surprised? This is a major change. Responsiveness to employee needs in today's diverse workforce requires understanding the cultural issues affecting people's worldviews, work performance, and expectations. ",10233,207,0
"Diverse cultural values and worldviews may help generate new, non-traditional solutions to long-standing problems.
",10406,115,0
"Increased ethnic variety should also represent new domestic markets for goods or services, and possibly foreign markets as well. ",10522,129,0
"Many ethnic groups maintain ties with family ""back home"" and value family connections very highly. ",10652,99,0
"New opportunities in mature markets with little room for expansion in their traditional market share will also see growth.
",10752,123,0
"Practicing domestic cross-cultural sensitivity, and getting better at it, also increases the chances that U.S. companies will have a leading edge in cross-cultural issues and markets abroad. ",10876,191,0
"Competitors from more homogeneous nations will have less insight into foreign ethnic values, worldviews and markets.
",11068,117,0
"Diversity and International Business
Diversity is also growing rapidly in other countries, like Britain and Thailand, for example. ",11186,131,0
We need to stop treating other nations as if they have a single homogenous culture. ,11281,84,0
"All Brits or all Thais are not culturally alike. This presents new challenges for international business management.
",11366,117,0
"Britain has large cultural groups whose roots come from its former colonies in Asia, the Caribbean, and Africa. ",11435,112,0
"The United Kingdom itself combines four separate countries with their own cultural heritage: the English, the Irish, the Welsh, and the Scots.
",11548,143,0
Managing diversity goes a lot deeper than matching the percentages of a given population to the percentage of employees in the workplace. ,11692,138,0
"In the United States, lawsuits have sometimes defined issues of discrimination in terms of the ""disparate impact"" certain ""discriminatory"" policies have on a company's overall employment percentages by race or ethnic group. ",11831,224,0
"Plus, in the United States, racial and ethnic groups are not bound to one specific part of the country over another. ",12056,117,0
"It's very common for even ""close families"" to be spread out all over the country. ",12174,82,0
Many workers move to where their jobs or careers take them and have been doing this to a significant degree for generations. ,12257,125,0
"Managers whose sole experience rests with employees living in a highly mobile culture, may assume they can readily hire employees from elsewhere in the country and they will not object too strongly to moving to wherever they need to in order to get the job.
",12383,258,0
"Many countries, however, have ethnic or cultural groups with strong attachments to specific regions. ",12642,101,0
"For example, Belgium has officially delineated which regions of the nation are French, German, Flemish, or bilingual. ",12744,118,0
"Some mobility is acceptable to Belgians, but not nearly as much as you could expect in the U.S. ",12863,96,0
"If you need to employ a balance of French and Flemish Belgians, this may well require that you open separate facilities in both regions of the country. ",12960,152,0
"Now there's an additional business expense it might be very hard to see coming...
",13113,82,0
"There are a few more distinctions worth looking at quickly to help get your mind in the proper gear for anticipating the types of problems you may encounter when dealing with issues of cultural and workplace diversity abroad.
",13196,226,0
"In the United States, we tend to encourage increased diversity by constructing equal opportunity employment laws. ",13423,114,0
"These may have some broadly specific guidelines, but are not typically riddled with officially mandated quotas and hiring requirements based on race or ethnic group. ",13538,166,0
"Malaysia, in contrast, does demand strict hiring quotas according to ethnic group in many business situations.
",13705,111,0
"American managers visiting Malaysia may find these hiring restrictions cumbersome and intrusive, yet the Malaysian system has worked well for Malaysia's Malay, Tamil, and Chinese communities for decades. ",13817,204,0
One could even argue that the inter-ethnic peace that has lasted through the Malaysian economic crises in the late 1990s has directly benefited from these laws. ,14022,161,0
"Considering that Malaysia has traditionally scapegoated its Chinese community during periods of economic upheaval in the past, this is an example of cultural diversity that demands our respect and acceptance -- admittedly a new and unaccustomed practice for leading American managers.
",14184,285,0
"To sum up, our experience at home handling cultural diversity in the workplace can serve as a sharp edge in expanding international business and human relations. ",14470,162,0
"As a case in point, Japanese culture is still 98.5 percent Japanese in its ethnic background. ",14633,94,0
"Therefore, the Japanese will have a much harder time appreciating the importance of, and the business issues involved in, respecting diversity as an important issue when dealing with other countries. ",14728,200,0
"Canada, in contrast, has no single cultural or ethnic group large enough to comprise a majority of its population. ",14929,115,0
They don't really have a single traditional culture dominating the nation as a whole. ,15045,86,0
"They will have no trouble understanding the importance of diversity when dealing with other countries in business contexts.
",15132,124,0
"Hopefully, you've now become more aware of the important issues hiding behind the seemingly friendly and innocuous phrase ""diversity"". ",15257,135,0
"The issues involved affect us as citizens, as colleagues and co-workers, as managers, and as companies expanding our reach both internally and externally. ",15393,155,0
Internally we can strengthen our companies by hiring a more diverse workforce and learning to manage it effectively. ,15549,117,0
"Externally, we can raise our awareness of these issues to improve our business relations with other countries. ",15667,111,0
"And as individuals, we can see the need to leave some of our traditional prejudices, fears and small-minded worldviews behind, because they are no longer serving us well, even in the short run.
",15779,194,0
